"December 17, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Employment Development Department,,,,,,Chico MSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Labor Market Information Division,,,,,,(Butte County),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(916) 262-2162,,,,,,Industry Employment & Labor Force - by MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,March 2020 Benchmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
See notes at bottom of page for column definitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SORTORDER,BMYEAR,AREA,INCLUDES,BREAKS,PNCO,SS-NAICS,TITLE,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21
1,2020,017020,,,1,00-000010,Civilian Labor Force,"102,200","102,800","102,800","103,100","102,200","102,600","102,700","102,800","102,000","104,200","103,800","101,400","100,700","101,000","100,300","100,900","100,300","100,800","99,600","100,500","101,000","100,100","100,800","100,600","101,000","100,900","100,200","101,000","101,200","101,200","100,200","100,900","100,200","101,500","100,700","100,900","101,900","101,500","100,600","101,400","101,400","101,800","101,200","102,400","100,700","102,000","101,400","100,600","101,400","101,600","101,700","100,900","101,300","101,300","99,800","100,700","100,500","102,100","101,000","100,400","100,600","101,200","101,100","100,700","101,800","100,900","100,500","100,700","101,200","101,900","101,200","100,900","100,300","101,300","102,100","101,600","101,900","101,000","101,200","100,800","103,000","102,900","102,400","101,300","101,500","102,100","102,900","102,500","102,400","101,000","101,500","101,400","103,500","102,800","101,900","101,300","100,500","100,900","102,700","102,400","102,400","101,400","102,300","101,000","102,800","103,500","100,900","101,100","99,100","99,800","99,700","98,400","98,400","96,500","95,300","95,900","98,200","98,800","97,800","97,100","96,300","97,000","97,600","92,100","91,400","92,500","90,400","91,300","90,500","92,200","90,300","89,700","91,300","92,600","92,600","91,400","92,000","92,400","93,200","93,200","93,800","94,400","94,000"
2,2020,017020,,,1,00-000020,  Civilian Employment,"86,500","87,100","87,300","88,500","88,300","88,000","87,700","88,500","88,500","90,500","89,400","86,800","85,200","86,000","85,400","87,200","86,900","86,200","85,000","86,500","87,700","87,200","88,000","87,500","86,900","87,000","86,500","88,500","89,100","88,100","86,900","88,600","89,100","90,500","89,700","89,400","89,200","89,700","89,300","91,000","91,200","90,600","90,200","92,100","91,100","92,500","91,800","91,200","91,000","91,300","91,500","92,100","92,800","92,300","90,400","92,000","92,800","94,500","93,200","92,600","92,000","93,000","93,100","93,600","94,700","93,300","92,800","93,700","94,900","95,600","94,400","94,100","92,700","93,800","94,500","95,000","95,900","94,000","94,100","94,200","96,900","96,800","96,400","94,800","94,200","94,800","96,100","96,500","97,000","94,900","95,300","95,400","98,500","97,900","96,900","96,000","94,500","94,900","96,900","97,400","98,000","96,100","96,900","96,100","98,400","99,100","96,200","95,100","92,300","93,600","93,600","93,500","94,000","91,300","90,000","91,100","94,200","94,600","93,500","92,600","90,800","91,800","91,700","77,400","79,300","81,700","80,300","82,400","82,300","84,800","84,100","82,400","83,900","85,500","85,700","84,900","86,000","85,600","86,600","86,900","88,500","89,300","89,400"
3,2020,017020,,,1,00-000030,  Civilian Unemployment,"15,700","15,700","15,500","14,500","13,900","14,600","15,000","14,400","13,500","13,700","14,400","14,600","15,500","15,000","14,900","13,700","13,400","14,600","14,500","14,000","13,300","13,000","12,800","13,200","14,100","13,900","13,700","12,400","12,200","13,200","13,300","12,300","11,100","11,000","10,900","11,500","12,700","11,800","11,300","10,300","10,200","11,200","11,000","10,300","9,600","9,600","9,600","9,400","10,400","10,300","10,200","8,800","8,400","9,000","9,400","8,700","7,700","7,600","7,900","7,700","8,700","8,200","8,000","7,200","7,100","7,600","7,700","7,000","6,300","6,300","6,700","6,800","7,600","7,500","7,600","6,700","6,000","7,000","7,100","6,700","6,100","6,100","6,100","6,500","7,400","7,300","6,800","6,000","5,400","6,100","6,300","5,900","5,000","4,800","5,100","5,300","6,000","6,000","5,800","5,000","4,400","5,400","5,300","4,900","4,300","4,500","4,700","6,000","6,800","6,100","6,100","4,900","4,400","5,200","5,300","4,800","4,000","4,200","4,300","4,500","5,400","5,200","5,900","14,700","12,100","10,800","10,100","8,900","8,200","7,300","6,200","7,300","7,400","7,200","6,900","6,400","6,000","6,800","6,600","6,300","5,300","5,100","4,600"
4,2020,017020,,,1,00-000040,Civilian Unemployment Rate,15.3%,15.2%,15.1%,14.1%,13.6%,14.2%,14.6%,14.0%,13.2%,13.1%,13.9%,14.4%,15.4%,14.8%,14.8%,13.6%,13.3%,14.5%,14.6%,13.9%,13.1%,12.9%,12.7%,13.1%,13.9%,13.7%,13.7%,12.3%,12.0%,13.0%,13.3%,12.2%,11.0%,10.8%,10.9%,11.4%,12.5%,11.6%,11.3%,10.2%,10.1%,11.0%,10.9%,10.1%,9.5%,9.4%,9.5%,9.3%,10.3%,10.2%,10.0%,8.7%,8.3%,8.9%,9.4%,8.7%,7.6%,7.4%,7.8%,7.7%,8.6%,8.1%,7.9%,7.1%,6.9%,7.6%,7.7%,7.0%,6.2%,6.2%,6.6%,6.8%,7.6%,7.4%,7.4%,6.6%,5.9%,7.0%,7.0%,6.6%,6.0%,5.9%,5.9%,6.4%,7.3%,7.1%,6.6%,5.9%,5.3%,6.0%,6.2%,5.9%,4.9%,4.7%,5.0%,5.2%,5.9%,5.9%,5.6%,4.9%,4.3%,5.3%,5.2%,4.8%,4.2%,4.3%,4.6%,5.9%,6.9%,6.1%,6.1%,5.0%,4.5%,5.4%,5.6%,5.0%,4.1%,4.3%,4.4%,4.6%,5.6%,5.4%,6.1%,15.9%,13.3%,11.6%,11.1%,9.8%,9.0%,8.0%,6.9%,8.1%,8.1%,7.7%,7.4%,7.0%,6.5%,7.3%,7.1%,6.8%,5.6%,5.4%,4.9%
8,2020,017020,"110000-813000, 920000",,1,01-000000,"Total, All Industries","72,300","72,400","73,000","74,100","74,700","74,700","73,100","74,000","74,100","76,700","76,000","73,300","71,100","71,800","71,000","73,400","72,900","72,800","71,000","72,400","73,400","73,200","73,800","73,200","72,100","72,100","71,800","74,100","75,100","74,700","72,700","74,700","74,600","76,500","76,100","75,500","74,700","75,200","75,200","77,200","77,400","77,400","76,100","78,800","77,400","80,000","79,300","78,600","77,100","77,500","77,800","79,000","79,700","79,500","76,700","78,900","79,400","81,400","80,300","79,900","78,000","79,300","79,500","80,500","81,500","80,600","79,800","81,000","82,400","83,600","82,500","82,000","79,500","80,600","81,300","83,200","83,900","82,500","81,900","82,500","84,900","85,600","85,300","83,800","81,500","82,200","83,900","84,900","85,700","84,300","83,400","84,200","86,400","87,000","86,200","85,500","82,700","83,000","85,200","86,100","86,800","85,700","85,200","85,700","87,200","88,400","86,000","85,000","81,500","82,800","83,000","83,900","84,900","82,900","80,400","82,400","84,600","85,700","85,200","84,300","81,900","82,600","83,000","70,700","73,300","75,500","73,000","75,100","75,200","76,000","75,600","73,900","73,900","75,100","76,100","76,500","77,500","77,600","77,300","78,300","79,300","80,300","80,200"
9,2020,017020,"111000-113200, 114000-115000",,1,11-000000,  Total Farm,"2,400","2,300","2,400","2,500","2,600","2,600","2,700","2,700","3,000","3,800","3,400","2,800","2,500","2,500","2,300","2,500","2,500","2,500","2,600","2,600","3,100","3,600","3,200","2,700","2,500","2,400","2,300","2,300","2,700","2,600","2,700","3,100","3,100","3,900","3,300","2,700","2,400","2,500","2,500","2,700","2,800","2,800","2,800","3,200","3,400","3,900","3,100","2,700","2,600","2,500","2,600","2,700","2,800","2,900","2,900","3,100","3,400","3,800","3,000","2,600","2,500","2,500","2,700","2,800","2,900","3,000","3,000","3,400","3,600","3,900","3,100","2,900","2,500","2,700","2,500","3,000","3,100","3,100","3,100","3,300","3,700","4,100","3,600","2,800","2,500","2,500","2,800","2,900","3,200","3,200","3,200","3,300","3,400","4,000","3,300","2,900","2,600","2,800","2,800","2,800","3,100","3,100","3,100","3,300","3,400","4,100","3,200","2,700","2,300","2,500","2,500","2,700","2,900","2,900","2,800","3,000","3,200","3,800","3,200","2,700","2,500","2,600","2,700","2,700","2,900","2,900","2,800","3,000","3,300","3,500","3,100","2,700","2,400","2,500","2,600","2,700","3,000","3,000","3,000","3,200","3,500","3,800","3,400"
