"December 17, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Employment Development Department,,,,,,Santa Cruz Watsonville MSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Labor Market Information Division,,,,,,(Santa Cruz County),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(916) 262-2162,,,,,,Industry Employment & Labor Force - by MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,March 2020 Benchmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
See notes at bottom of page for column definitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SORTORDER,BMYEAR,AREA,INCLUDES,BREAKS,PNCO,SS-NAICS,TITLE,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21
1,2020,042100,,,1,00-000010,Civilian Labor Force,"137,100","138,600","139,400","141,800","142,700","145,500","145,600","144,200","141,800","142,800","142,300","140,500","139,500","140,000","140,900","140,000","141,800","144,400","144,500","142,800","140,300","141,400","140,700","137,600","138,700","140,000","140,600","140,100","141,600","146,000","145,700","143,700","141,000","142,900","140,500","140,800","140,100","140,500","140,700","141,300","143,000","145,800","145,000","143,000","140,900","141,200","140,500","137,200","139,500","140,900","142,700","141,300","143,500","145,800","145,200","143,100","140,200","142,100","141,300","139,000","141,800","142,100","143,400","143,300","145,200","146,500","145,800","144,300","141,300","142,900","141,700","140,000","142,000","143,400","144,200","144,100","144,900","147,100","146,000","144,600","142,900","143,400","142,200","140,500","139,800","142,100","143,200","143,000","144,100","146,800","145,600","143,600","142,700","142,300","140,600","138,500","138,800","141,200","141,500","141,000","142,300","144,400","144,100","141,900","141,100","141,000","139,700","138,300","138,300","140,800","141,300","140,200","141,200","143,500","143,800","143,100","142,300","141,400","139,600","137,700","138,400","139,700","139,100","132,200","131,300","134,300","134,700","132,200","131,100","133,100","129,300","128,500","128,500","130,500","129,800","129,500","131,800","134,400","135,300","135,000","134,000","134,500","133,100"
2,2020,042100,,,1,00-000020,  Civilian Employment,"114,400","115,600","116,600","121,500","125,100","127,900","127,900","127,100","125,500","126,400","123,100","119,700","116,900","117,600","118,800","120,100","124,300","126,500","127,100","125,900","124,200","125,300","123,500","118,400","117,700","118,900","120,000","121,700","125,200","129,700","129,600","128,600","127,200","128,900","125,600","123,800","120,900","122,100","123,000","125,700","129,500","131,800","131,300","130,100","129,000","129,000","127,100","122,800","123,100","124,500","126,300","127,900","132,300","134,500","133,700","132,400","130,500","132,200","129,900","126,500","127,300","128,000","129,600","131,800","135,300","136,900","136,200","135,500","133,400","134,700","131,800","128,700","128,900","130,300","131,000","133,000","136,200","138,100","137,200","136,300","135,300","135,800","133,300","129,500","128,800","130,800","132,100","133,800","136,800","139,400","138,200","136,700","136,800","136,500","133,700","130,500","129,900","131,600","132,000","132,900","136,100","137,900","137,800","136,100","136,100","135,700","133,700","130,500","128,900","131,200","131,600","132,300","135,300","137,200","137,500","137,400","137,500","136,200","133,500","130,400","129,600","130,700","128,800","108,900","112,500","117,900","120,400","120,000","120,300","123,200","120,800","118,000","117,200","119,400","119,200","119,500","123,000","125,000","126,400","126,600","127,000","127,600","126,600"
3,2020,042100,,,1,00-000030,  Civilian Unemployment,"22,700","23,100","22,800","20,300","17,600","17,600","17,700","17,200","16,300","16,400","19,300","20,800","22,600","22,400","22,100","19,900","17,500","17,800","17,500","16,900","16,100","16,100","17,100","19,300","21,000","21,100","20,500","18,400","16,400","16,400","16,100","15,200","13,800","13,900","14,800","17,000","19,200","18,400","17,700","15,600","13,500","14,000","13,700","12,900","11,900","12,100","13,400","14,400","16,400","16,400","16,400","13,400","11,300","11,300","11,500","10,800","9,600","9,900","11,400","12,500","14,600","14,200","13,800","11,500","9,900","9,700","9,600","8,800","7,900","8,200","10,000","11,300","13,100","13,000","13,200","11,100","8,700","9,000","8,800","8,300","7,600","7,700","8,900","10,900","11,000","11,300","11,100","9,200","7,300","7,300","7,400","6,900","5,900","5,900","6,900","8,000","8,900","9,600","9,600","8,100","6,200","6,500","6,300","5,800","5,000","5,200","6,000","7,800","9,400","9,500","9,700","7,900","5,900","6,300","6,300","5,700","4,900","5,200","6,100","7,200","8,800","8,900","10,300","23,200","18,800","16,300","14,300","12,100","10,900","9,900","8,600","10,400","11,200","11,100","10,600","10,000","8,800","9,300","8,900","8,400","7,100","6,900","6,600"
4,2020,042100,,,1,00-000040,Civilian Unemployment Rate,16.5%,16.7%,16.4%,14.3%,12.4%,12.1%,12.2%,11.9%,11.5%,11.5%,13.5%,14.8%,16.2%,16.0%,15.7%,14.2%,12.3%,12.4%,12.1%,11.8%,11.5%,11.4%,12.2%,14.0%,15.1%,15.1%,14.6%,13.1%,11.6%,11.2%,11.0%,10.6%,9.8%,9.8%,10.6%,12.1%,13.7%,13.1%,12.6%,11.1%,9.4%,9.6%,9.4%,9.0%,8.5%,8.6%,9.5%,10.5%,11.8%,11.7%,11.5%,9.5%,7.8%,7.7%,7.9%,7.5%,6.9%,6.9%,8.1%,9.0%,10.3%,10.0%,9.6%,8.0%,6.8%,6.6%,6.6%,6.1%,5.6%,5.7%,7.0%,8.1%,9.3%,9.1%,9.2%,7.7%,6.0%,6.1%,6.1%,5.7%,5.3%,5.4%,6.2%,7.8%,7.9%,7.9%,7.7%,6.5%,5.1%,5.0%,5.1%,4.8%,4.2%,4.1%,4.9%,5.8%,6.4%,6.8%,6.8%,5.7%,4.4%,4.5%,4.4%,4.1%,3.6%,3.7%,4.3%,5.6%,6.8%,6.8%,6.9%,5.6%,4.2%,4.4%,4.4%,4.0%,3.4%,3.7%,4.3%,5.2%,6.3%,6.4%,7.4%,17.6%,14.3%,12.2%,10.6%,9.2%,8.3%,7.4%,6.6%,8.1%,8.7%,8.5%,8.2%,7.7%,6.7%,6.9%,6.6%,6.2%,5.3%,5.1%,4.9%
8,2020,042100,"110000-813000, 920000",,1,01-000000,"Total, All Industries","88,200","88,800","90,100","95,900","101,000","104,800","103,000","102,300","100,900","102,600","99,200","94,800","90,500","91,300","92,200","94,400","99,000","102,600","102,400","101,000","99,000","99,900","97,800","91,600","90,300","91,100","92,400","95,100","99,600","105,300","104,100","103,400","101,200","103,400","99,900","97,300","93,200","94,800","96,200","99,500","103,800","107,400","105,600","105,300","103,500","105,300","102,400","97,600","96,200","97,700","99,600","102,200","107,100","110,100","108,200","107,400","104,700","106,400","103,900","100,700","99,600","100,400","102,200","105,800","109,200","112,200","111,000","110,700","108,200","110,300","107,000","103,600","101,900","103,400","104,100","108,400","111,700","114,700","112,700","112,400","111,100","112,000","109,400","105,400","102,800","104,600","106,300","109,300","113,300","117,400","114,000","113,300","112,100","113,000","110,100","106,800","104,700","106,100","106,700","109,000","112,600","116,100","113,900","113,600","112,600","112,600","110,200","106,900","104,200","106,300","107,500","109,900","113,800","117,300","115,500","116,500","115,300","115,100","112,800","109,100","106,900","108,000","106,900","90,600","95,800","101,100","102,200","101,900","102,000","102,100","99,500","96,500","93,900","95,400","95,900","99,000","102,000","105,300","104,400","105,800","104,900","105,500","103,400"
9,2020,042100,"111000-113200, 114000-115000",,1,11-000000,  Total Farm,"3,800","4,000","4,200","6,800","10,900","14,000","14,800","14,300","13,800","13,000","9,900","5,900","4,100","4,000","4,300","5,500","9,100","12,100","13,300","13,000","12,600","11,100","8,900","5,100","3,700","3,700","4,200","5,300","8,300","12,500","13,000","12,700","12,400","11,600","8,400","5,400","3,800","4,100","4,500","6,300","9,400","11,900","12,400","12,100","11,600","10,800","7,600","4,900","4,000","4,200","4,800","6,700","10,400","12,100","12,500","12,100","11,600","10,500","8,000","4,900","4,300","4,300","5,200","7,200","9,600","11,400","12,300","11,800","11,200","10,500","7,500","4,700","4,200","4,500","4,500","7,100","9,500","11,400","11,900","11,800","11,500","10,700","8,400","5,200","4,400","4,800","5,000","6,700","9,000","11,400","11,700","11,500","11,300","10,000","7,000","4,700","4,300","4,500","4,500","5,900","8,300","10,800","11,400","11,400","11,300","10,200","7,500","4,700","3,900","4,400","4,700","5,900","8,900","11,300","12,100","11,900","11,500","10,700","8,100","5,000","4,500","4,500","4,600","5,900","9,000","10,700","11,200","11,200","10,900","10,000","7,300","5,900","5,300","5,600","5,700","7,300","9,900","12,100","12,300","12,200","12,000","11,000","8,400"
