"December 17, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Employment Development Department,,,,,,Salinas MSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Labor Market Information Division,,,,,,(Monterey County),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(916) 262-2162,,,,,,Industry Employment & Labor Force - by MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,March 2020 Benchmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
See notes at bottom of page for column definitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SORTORDER,BMYEAR,AREA,INCLUDES,BREAKS,PNCO,SS-NAICS,TITLE,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21
1,2020,041500,,,1,00-000010,Civilian Labor Force,"204,300","208,000","207,200","216,600","221,000","225,800","226,500","225,300","221,300","218,100","214,200","204,100","204,400","206,700","206,200","214,600","220,300","224,400","225,500","224,000","222,300","221,300","219,000","206,400","207,300","209,000","209,000","215,200","221,700","226,800","227,500","223,900","224,200","222,700","215,000","206,400","204,500","205,800","206,500","215,600","221,400","227,500","226,100","224,300","221,600","218,300","214,500","201,800","205,600","207,200","211,300","218,100","222,500","227,000","226,500","227,100","224,900","219,700","214,500","203,700","205,700","207,400","210,500","219,300","224,500","227,500","228,400","228,800","226,500","221,000","215,000","204,600","207,300","210,400","211,800","221,800","224,700","228,300","227,800","226,500","225,300","220,100","214,800","206,800","207,000","209,900","212,800","222,400","225,700","228,500","229,900","227,400","226,500","220,400","217,700","207,500","209,000","215,200","217,200","223,400","228,000","231,100","231,400","227,900","228,000","223,600","218,000","210,700","210,200","213,800","215,300","223,200","228,000","230,200","230,100","227,600","227,200","223,300","217,100","207,900","209,700","212,700","214,900","215,600","216,400","221,300","219,300","217,000","213,300","213,600","205,800","202,000","203,100","206,100","206,700","215,200","221,100","226,500","228,700","227,100","225,100","222,300","217,100"
2,2020,041500,,,1,00-000020,  Civilian Employment,"167,200","170,500","171,900","189,500","197,100","202,000","202,400","201,800","198,700","195,400","187,800","170,100","168,000","170,900","171,700","187,300","196,100","199,500","201,000","200,000","199,200","198,200","194,500","174,400","173,000","175,000","177,500","188,900","198,700","203,700","204,600","202,300","204,400","202,600","193,500","177,800","172,800","175,700","178,600","192,900","201,900","207,500","206,600","205,800","204,100","200,600","194,100","177,200","177,600","179,500","184,600","198,200","205,600","210,300","209,600","211,200","210,500","205,100","196,300","180,800","179,700","182,300","187,800","201,800","208,800","212,400","213,600","215,200","214,100","208,100","198,500","183,200","182,700","186,500","188,200","204,800","211,200","214,600","214,400","213,900","213,500","208,100","200,400","185,500","183,000","185,100","189,300","204,900","212,300","215,600","217,400","215,700","216,300","210,300","205,600","189,800","188,400","193,100","195,800","207,700","216,000","219,400","220,300","218,000","219,100","214,300","207,000","193,200","188,600","191,800","193,800","207,400","216,800","219,000","219,200","217,800","218,800","214,200","206,100","191,500","188,500","191,100","190,900","174,400","184,300","194,400","196,500","197,900","196,000","197,700","191,500","181,300","179,800","183,200","185,000","196,700","205,100","209,800","213,000","212,500","212,600","210,000","205,100"
3,2020,041500,,,1,00-000030,  Civilian Unemployment,"37,100","37,500","35,300","27,100","23,900","23,800","24,100","23,500","22,600","22,700","26,500","34,100","36,400","35,800","34,500","27,300","24,200","24,900","24,500","24,000","23,100","23,000","24,500","32,000","34,300","34,100","31,500","26,200","23,000","23,200","22,900","21,600","19,800","20,100","21,500","28,600","31,800","30,100","27,900","22,800","19,500","20,100","19,500","18,500","17,400","17,700","20,400","24,600","28,000","27,700","26,700","19,900","17,000","16,700","16,900","15,900","14,500","14,700","18,200","22,900","26,000","25,100","22,800","17,500","15,700","15,200","14,800","13,600","12,400","12,900","16,500","21,500","24,500","23,900","23,600","17,000","13,600","13,800","13,400","12,600","11,800","12,000","14,500","21,200","23,900","24,800","23,600","17,500","13,400","12,900","12,500","11,700","10,200","10,100","12,100","17,700","20,600","22,100","21,300","15,700","11,900","11,700","11,100","10,000","8,900","9,300","11,000","17,500","21,500","22,000","21,500","15,800","11,200","11,200","10,900","9,800","8,400","9,100","11,000","16,400","21,200","21,500","24,000","41,200","32,100","26,900","22,800","19,100","17,300","15,900","14,300","20,700","23,300","22,900","21,600","18,500","16,000","16,700","15,700","14,600","12,500","12,300","12,000"
4,2020,041500,,,1,00-000040,Civilian Unemployment Rate,18.2%,18.0%,17.0%,12.5%,10.8%,10.5%,10.6%,10.4%,10.2%,10.4%,12.4%,16.7%,17.8%,17.3%,16.7%,12.7%,11.0%,11.1%,10.9%,10.7%,10.4%,10.4%,11.2%,15.5%,16.6%,16.3%,15.1%,12.2%,10.4%,10.2%,10.1%,9.6%,8.8%,9.0%,10.0%,13.9%,15.5%,14.6%,13.5%,10.6%,8.8%,8.8%,8.6%,8.3%,7.9%,8.1%,9.5%,12.2%,13.6%,13.3%,12.6%,9.1%,7.6%,7.4%,7.5%,7.0%,6.4%,6.7%,8.5%,11.2%,12.6%,12.1%,10.8%,8.0%,7.0%,6.7%,6.5%,5.9%,5.5%,5.8%,7.7%,10.5%,11.8%,11.4%,11.2%,7.7%,6.0%,6.0%,5.9%,5.6%,5.2%,5.4%,6.7%,10.3%,11.6%,11.8%,11.1%,7.9%,5.9%,5.6%,5.4%,5.2%,4.5%,4.6%,5.6%,8.5%,9.9%,10.3%,9.8%,7.0%,5.2%,5.1%,4.8%,4.4%,3.9%,4.2%,5.0%,8.3%,10.2%,10.3%,10.0%,7.1%,4.9%,4.8%,4.7%,4.3%,3.7%,4.1%,5.0%,7.9%,10.1%,10.1%,11.2%,19.1%,14.8%,12.1%,10.4%,8.8%,8.1%,7.4%,7.0%,10.3%,11.5%,11.1%,10.5%,8.6%,7.2%,7.4%,6.9%,6.4%,5.6%,5.5%,5.5%
8,2020,041500,"110000-813000, 920000",,1,01-000000,"Total, All Industries","144,600","147,900","150,200","170,600","181,200","188,500","185,800","185,200","182,300","180,000","171,100","149,900","145,800","148,600","149,400","168,600","179,300","185,000","185,100","184,200","183,000","181,600","176,600","153,000","149,300","151,300","155,000","169,600","182,100","190,200","188,800","187,500","188,400","186,500","176,100","157,500","149,700","153,500","157,900","174,900","186,300","195,000","192,100","192,900","190,600","188,300","179,500","159,500","156,400","158,800","165,300","182,600","191,700","198,900","196,600","199,700","198,400","191,300","181,200","163,100","158,800","161,500","168,800","186,600","195,300","201,500","202,400","205,000","203,600","197,400","185,300","166,700","163,000","167,400","169,600","192,400","200,100","206,100","205,100","205,600","204,800","199,100","189,300","171,800","164,400","167,100","172,900","192,700","202,900","209,400","208,800","208,400","207,400","202,100","195,800","177,100","172,200","177,200","181,200","197,100","207,500","214,200","212,800","213,200","212,600","207,900","198,700","181,800","173,300","176,300","180,400","199,100","211,700","217,100","215,300","215,800","215,200","210,600","201,500","182,700","176,300","179,500","181,000","170,800","185,300","196,700","197,000","198,800","197,000","193,100","184,800","172,200","166,000","168,700","173,500","191,600","201,500","209,400","210,100","211,300","209,800","206,200","197,700"
9,2020,041500,"111000-113200, 114000-115000",,1,11-000000,  Total Farm,"23,900","25,900","28,600","45,700","55,300","60,300","59,400","58,100","56,400","55,300","45,800","26,500","25,300","26,300","27,300","45,000","54,600","59,100","60,900","60,000","58,500","57,100","51,400","29,800","28,500","28,800","32,500","44,700","55,700","63,300","62,100","61,100","61,000","59,900","48,700","31,500","27,600","28,900","33,700","49,300","58,700","66,900","66,600","64,500","63,100","59,900","50,100","31,800","30,000","31,500","36,900","53,200","61,400","68,000","67,900","67,700","66,200","60,400","49,600","33,300","31,600","32,700","39,500","55,000","62,100","67,900","69,800","69,000","67,200","60,700","48,500","31,500","31,000","33,200","36,100","56,300","62,900","68,700","69,500","68,000","67,000","60,500","50,900","35,400","30,800","31,500","37,800","55,000","63,700","69,400","69,300","67,500","65,200","59,400","53,300","35,700","34,000","36,500","40,100","54,800","64,200","70,600","71,100","70,100","67,400","62,000","52,800","36,800","32,300","33,600","37,400","54,000","64,800","70,200","71,100","70,500","69,200","63,300","54,400","37,100","34,100","34,800","37,700","53,000","64,400","69,200","68,700","67,900","66,600","60,600","51,400","40,000","37,200","38,700","42,600","59,400","68,800","74,400","74,700","73,600","71,800","66,000","57,400"
