"December 17, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Employment Development Department,,,,,,Modesto MSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Labor Market Information Division,,,,,,(Stanislaus County),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(916) 262-2162,,,,,,Industry Employment & Labor Force - by MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,March 2020 Benchmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
See notes at bottom of page for column definitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SORTORDER,BMYEAR,AREA,INCLUDES,BREAKS,PNCO,SS-NAICS,TITLE,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21
1,2020,033700,,,1,00-000010,Civilian Labor Force,"240,500","242,200","242,400","243,100","243,300","245,000","245,500","249,000","248,500","242,100","242,900","241,300","240,900","241,900","241,700","238,600","238,900","241,600","242,900","247,300","247,500","243,600","239,700","241,300","241,600","241,800","241,700","238,600","240,200","243,300","244,100","245,700","244,300","241,600","238,300","238,600","241,100","240,000","241,200","238,900","240,900","240,800","243,100","243,300","242,500","238,400","236,900","236,100","238,600","239,700","241,400","238,500","240,200","240,900","243,700","243,300","241,000","239,400","239,200","236,700","239,900","240,400","241,300","240,000","241,700","240,800","242,200","244,600","241,600","240,200","240,100","239,100","240,300","241,200","244,100","240,400","242,200","241,700","246,200","246,700","246,200","242,900","242,000","239,100","239,600","241,400","243,400","241,100","242,800","241,300","244,400","246,200","243,900","240,900","241,300","239,300","240,700","242,400","242,900","241,800","244,700","244,300","245,800","243,800","245,100","243,200","242,600","239,800","241,500","241,800","243,500","240,600","241,900","241,800","244,400","243,400","245,000","242,300","243,100","240,000","240,700","242,300","244,300","240,000","238,000","240,800","240,600","241,700","239,800","242,100","237,900","239,500","237,300","240,400","239,600","237,100","239,700","241,800","247,000","244,800","244,500","241,400","241,300"
2,2020,033700,,,1,00-000020,  Civilian Employment,"196,100","196,400","197,000","200,000","202,000","203,100","203,100","208,700","210,100","203,100","201,300","199,100","196,700","197,900","197,700","197,200","199,000","199,900","201,500","208,000","210,000","206,500","202,300","202,100","201,100","200,900","201,500","200,900","203,700","205,400","205,900","210,900","212,600","209,000","205,400","204,000","204,200","204,600","206,600","206,600","210,100","208,100","211,600","214,000","214,800","210,000","207,900","207,200","207,300","208,300","209,400","210,300","213,200","213,500","216,300","218,100","217,800","216,000","214,500","212,300","213,100","214,000","215,100","215,800","218,500","216,900","219,100","223,700","222,400","220,100","219,000","217,900","217,000","217,800","219,600","218,400","222,500","219,900","225,200","227,400","227,900","224,100","222,700","218,700","217,700","219,500","221,700","221,700","225,000","222,400","225,800","229,200","229,000","226,300","225,400","222,900","222,500","224,200","224,600","225,800","230,000","227,200","229,000","229,100","232,200","229,800","228,500","224,100","223,500","224,900","226,100","225,700","228,200","226,200","228,600","229,300","232,900","229,600","229,600","225,700","224,400","226,500","225,800","198,600","200,900","207,900","209,600","214,700","215,100","219,400","218,700","217,000","215,000","218,600","218,600","216,800","220,500","220,400","226,200","225,200","227,500","224,700","226,400"
3,2020,033700,,,1,00-000030,  Civilian Unemployment,"44,400","45,800","45,400","43,100","41,300","41,900","42,400","40,300","38,400","39,000","41,700","42,200","44,200","44,100","43,900","41,400","39,900","41,800","41,500","39,300","37,500","37,200","37,400","39,200","40,500","40,900","40,200","37,700","36,400","38,000","38,200","34,800","31,800","32,600","32,900","34,600","36,900","35,400","34,600","32,400","30,800","32,700","31,600","29,300","27,700","28,400","29,100","29,000","31,300","31,400","32,000","28,200","27,000","27,500","27,400","25,200","23,200","23,400","24,700","24,400","26,700","26,400","26,200","24,200","23,200","23,900","23,100","20,800","19,200","20,100","21,100","21,200","23,300","23,400","24,500","22,100","19,700","21,800","21,000","19,300","18,300","18,800","19,200","20,400","21,900","21,900","21,700","19,400","17,800","18,900","18,600","17,000","14,800","14,600","15,900","16,400","18,200","18,200","18,400","16,000","14,600","17,100","16,800","14,700","12,900","13,300","14,200","15,600","18,000","16,900","17,400","14,800","13,700","15,600","15,800","14,100","12,100","12,700","13,600","14,400","16,300","15,800","18,500","41,400","37,000","32,900","31,000","27,000","24,700","22,700","19,200","22,500","22,300","21,800","20,900","20,300","19,200","21,500","20,700","19,700","17,000","16,600","14,900"
4,2020,033700,,,1,00-000040,Civilian Unemployment Rate,18.5%,18.9%,18.7%,17.7%,17.0%,17.1%,17.3%,16.2%,15.5%,16.1%,17.2%,17.5%,18.4%,18.2%,18.2%,17.4%,16.7%,17.3%,17.1%,15.9%,15.1%,15.3%,15.6%,16.3%,16.8%,16.9%,16.6%,15.8%,15.2%,15.6%,15.6%,14.2%,13.0%,13.5%,13.8%,14.5%,15.3%,14.7%,14.4%,13.5%,12.8%,13.6%,13.0%,12.1%,11.4%,11.9%,12.3%,12.3%,13.1%,13.1%,13.3%,11.8%,11.2%,11.4%,11.3%,10.4%,9.6%,9.8%,10.3%,10.3%,11.1%,11.0%,10.9%,10.1%,9.6%,9.9%,9.5%,8.5%,7.9%,8.4%,8.8%,8.9%,9.7%,9.7%,10.0%,9.2%,8.1%,9.0%,8.5%,7.8%,7.4%,7.8%,7.9%,8.5%,9.1%,9.1%,8.9%,8.0%,7.3%,7.8%,7.6%,6.9%,6.1%,6.1%,6.6%,6.9%,7.5%,7.5%,7.6%,6.6%,6.0%,7.0%,6.8%,6.0%,5.3%,5.5%,5.8%,6.5%,7.5%,7.0%,7.1%,6.2%,5.7%,6.4%,6.4%,5.8%,5.0%,5.2%,5.6%,6.0%,6.8%,6.5%,7.6%,17.2%,15.6%,13.7%,12.9%,11.2%,10.3%,9.4%,8.1%,9.4%,9.4%,9.1%,8.7%,8.6%,8.0%,8.9%,8.4%,8.0%,6.9%,6.9%,6.2%
8,2020,033700,"110000-813000, 920000",,1,01-000000,"Total, All Industries","157,300","157,300","158,100","161,400","165,100","168,100","164,100","169,400","171,000","166,400","165,000","162,400","158,000","159,200","158,900","159,500","162,100","164,300","162,800","168,700","170,100","167,600","163,400","162,500","160,400","160,100","161,200","161,900","166,300","169,800","167,500","172,700","172,600","170,200","167,600","165,700","164,100","165,000","167,600","168,400","173,100","172,100","172,600","176,400","176,400","174,600","172,100","171,100","168,900","170,000","171,300","173,500","176,700","177,700","178,200","181,300","180,400","178,600","177,500","175,200","174,200","174,800","176,700","178,400","181,700","180,800","181,800","187,100","185,600","184,900","183,700","182,100","178,700","179,500","181,400","183,200","187,400","185,600","189,100","192,300","192,400","190,500","188,900","185,000","180,000","182,600","185,000","186,600","191,200","189,900","189,900","194,700","193,300","193,100","192,200","190,100","186,900","188,700","189,100","191,800","196,600","195,000","193,700","196,700","198,100","197,600","196,400","192,200","189,100","190,000","192,200","194,200","197,400","197,100","196,900","199,700","201,300","199,700","200,900","196,200","192,800","194,900","195,200","173,500","178,600","184,200","184,000","189,500","189,700","189,700","189,200","187,100","181,900","183,900","186,500","188,300","191,700","192,400","195,000","195,900","196,600","194,700","194,600"
9,2020,033700,"111000-113200, 114000-115000",,1,11-000000,  Total Farm,"10,000","9,900","9,900","10,600","13,700","16,600","13,300","14,600","15,600","14,900","13,400","11,700","10,700","11,500","10,700","10,900","13,600","16,500","13,100","14,000","14,600","14,800","13,100","11,700","11,100","10,900","10,900","10,600","13,700","16,800","14,600","15,700","15,400","15,600","13,200","12,000","11,800","12,000","12,500","12,700","16,700","15,800","15,100","15,300","15,400","15,500","13,600","12,300","11,800","12,100","12,200","12,800","15,700","15,200","15,800","16,100","15,800","15,700","13,900","12,300","12,600","12,900","13,400","13,700","16,800","15,100","15,000","16,200","15,900","16,200","14,400","13,000","12,300","12,900","13,100","13,500","16,400","14,900","15,600","16,500","17,200","17,200","15,500","13,100","11,600","12,200","13,200","13,600","16,800","15,600","14,700","15,700","16,000","15,300","14,400","12,900","11,900","12,400","12,400","13,600","17,200","15,300","14,800","15,900","16,300","15,900","14,600","13,000","12,000","12,300","12,800","14,100","16,000","16,200","15,700","16,900","17,000","16,400","15,700","13,400","12,300","13,300","13,400","12,700","16,000","14,800","14,800","16,800","16,200","15,900","14,700","13,600","12,600","13,200","13,600","14,100","17,000","15,800","15,500","16,600","16,900","16,500","15,400"
